cpu_usage,memory_usage,entropy,packet_rate,bytes_per_sec,connection_count,is_threat
5.035915849575949,50.293415970179794,4.487268321264185,400.5447639671664,47732.87238888313,3,0
38.43680801784756,25.58502881911715,4.345407077440474,122.5089037843639,45281.46034622856,2,0
91.77097694657984,87.33706239789181,3.3945983224457725,38.276476595834744,922.9284897165247,4,1
97.12503918549531,83.70689293862904,3.946343053597749,37.97159111450673,612.2929159845912,2,1
11.443657235706972,45.49666492488215,4.5363648029150525,210.48540909664695,21241.592512471347,2,0
23.950740004407578,36.33265353238163,2.6707895067995975,405.9812175102033,37454.8116715832,3,0
39.91228172741024,56.87249686410343,2.435187256276708,406.37939474378857,24458.301953700862,15,0
10.14185799282808,13.091775796592799,2.6713029182091224,351.08803097809806,48889.407090636705,17,0
15.574372431974407,49.516214777270385,3.5837608548445883,136.41847508303516,6082.458210612505,9,0
32.91335583610398,40.26478057926255,7.748931157277679,28.0971597166965,14248.335448587084,5,1
23.96770153133959,10.226594791176515,3.669522231268771,291.8453828122466,37263.613347675295,14,0
1.1267577264799966,49.2393546647134,4.70664301489553,469.02983280124425,14995.664086560151,12,0
37.87686315609154,14.149166880825605,4.637515753874708,214.7986672654206,3843.7963872948703,3,0
4.516510363038968,39.08065842873534,4.728012118545687,131.44729691630857,21198.778972913045,7,0
98.18858622742626,69.0358901892208,4.890206599654929,18061.46615587576,3981429.255582419,476,1
40.53397972540431,47.20154658046738,7.356239720952807,40.31361977562058,13488.916868100625,2,1
90.87732734429557,91.10941395363147,2.533864902022074,19.416448304713224,276.6006881086405,3,1
23.624429913995613,55.336118540026,3.2928073672400346,341.5086354326993,30106.13199325474,14,0
86.58697425058,79.51230176376377,4.400401947663411,8363.265089636596,4958914.593181478,489,1
8.025658473839758,36.20679821154047,3.9302865766813846,138.99556972726563,46265.17404275023,4,0
20.22523105809219,28.686445681500015,2.5651151320069454,460.56622417721525,41742.22621540601,14,0
90.30361914644983,82.27600680842261,2.6529858514501043,29.629944390237988,842.8350441604354,1,1
94.59240064346602,81.70587867810906,3.3300161965981454,11.398149854516737,42.75489262777399,4,1
13.334227919514078,39.70207842569127,3.6186678862480686,111.15415636590338,15558.243433111054,11,0
13.984866523180894,41.349722451639174,2.9185132752430767,412.54070747475185,15968.144189731715,2,0
13.254661807300856,29.704953849571925,3.6320938483394385,380.9285676951553,32462.26058721275,5,0
3.1872103230862114,28.157841034606598,4.633048229922144,272.5217990058952,9429.384516093756,2,0
39.022365819834064,40.733614154998975,2.619342339727893,175.48985401402126,13177.66001257094,13,0
14.178790634183386,37.46759563395406,3.266441083883029,128.63601347220524,35163.3082865419,8,0
52.41010922617246,79.83233425710004,7.274924330922681,87.98331208680617,16836.398350670046,2,1
26.167055568631223,34.687436469286254,2.195540209115456,404.21530647245527,1036.6887542580787,3,0
17.008968297492594,14.272929733633891,4.580545779183124,304.8221431690486,23373.910374908195,11,0
14.294494089218972,20.089696261808356,2.6870032913802224,441.6579646721384,13853.142047242833,5,0
33.41042640892645,52.85893728868991,3.593918008703828,164.28888087613487,29086.153226701732,8,0
7.660650912082754,49.72454034627719,3.356156538635351,494.52349857722163,9140.662288671145,3,0
26.4763046735008,35.836768388173596,2.191322407444481,28.315400651587336,21787.647019472068,5,0
36.41464007100462,34.02227302762262,2.891055716494262,204.71358360956233,22342.050433759847,12,0
8.026143332740752,35.223185811296894,3.25536011595189,60.215715036625646,16253.811609338754,19,0
82.08434365169002,74.28694940897341,4.679491726302283,17561.541175880222,1952165.553503232,675,1
1.8078778908339954,13.39616645730214,4.315797752513944,191.64288607472417,34717.3712380866,14,0
26.68809409642554,53.351030857388146,3.750775223223873,205.1291558218791,3641.469143493266,3,0
18.467137859718687,16.67825043550792,2.2226425596548216,235.38348167614143,42366.36588790344,12,0
36.12017034363702,40.200880694513316,4.804705125081128,92.32401161178727,45515.489665043766,14,0
0.03787891637229368,56.65232813056232,3.7890039575386574,329.8102471903433,25452.99616846557,9,0
39.85433705537834,56.97982572928289,4.685145640330001,121.74200103015579,27109.779959024363,18,0
16.763935853768718,55.03172828720723,2.7021814595185494,432.78897439686347,29632.329871035323,14,0
14.901666466955955,55.73535076159228,4.159798325940828,349.0551231881541,2535.3991250121217,15,0
39.24859143118188,38.21034433537728,2.82027273769213,296.890167349443,13182.088283604166,15,0
23.94420807487405,19.308070817083358,3.0575680281876414,368.6589155187749,11199.671394996378,14,0
96.27762019920127,82.45673974103272,2.829393865546565,1.5932831456608398,283.5422776806769,3,1
98.04742036814488,93.97689654389498,3.6250937449087592,20.474113205258863,224.0022517486576,1,1
0.4962643896552077,46.83837827401022,4.038726037897344,406.8375697017329,24362.8811732232,17,0
57.72492661249041,49.12882432768891,7.701172554204946,85.7614082859094,17685.712432978973,6,1
35.2176249448851,28.67403308503215,3.545747545291641,201.6405868400149,7065.092595293528,1,0
14.77379925223412,13.981380411950248,2.163075241661662,438.3652886040549,43211.510929081276,8,0
9.367168962657475,29.291910298004478,4.848676608009302,222.85152391966795,21107.48194809758,1,0
12.998125113400555,54.31928235099458,4.8011757415415754,134.0193247009047,29902.228027672812,17,0
6.264359785331992,16.73636983338382,2.16969419231984,269.9069783886501,18764.487144971506,1,0
85.74342105801388,77.44848553735875,3.2345266983584966,5913.359153713229,2144362.9784553247,352,1
22.372071141793022,29.743653718712988,2.301804516204396,343.12924209417923,15316.661740895846,1,0
23.682182243977337,43.486165609549204,3.013696215706606,86.87278035906694,46230.92192983412,1,0
3.0016516069369636,19.64171713341539,4.529879975978522,246.2650080575519,29381.980035770703,18,0
25.257195945701085,23.623829509956554,3.164189438592774,410.2226930129865,40163.220246508456,11,0
45.78722175238672,36.46397645012715,7.448341965007095,77.05286476563474,10381.365829405866,2,1
64.22823024067819,55.16213371111271,7.016261806230932,71.84084624830781,6687.33786811231,5,1
11.538099896195542,11.174301534530725,4.31411815900009,361.68523598586097,1642.1806424109154,17,0
17.37852011844996,29.364176021966067,4.923747191900157,157.06871256880592,9266.513777354347,8,0
94.61661141657899,88.58735386790553,4.661439876884851,12501.66993001087,4640420.255986287,786,1
81.4630102861076,56.11056259882586,3.2017451606951903,15322.739077839502,3240741.7800764623,213,1
7.601130749179763,57.89181848292141,4.8356244094219605,32.81448366214399,16859.370994720335,15,0
1.6612190547830652,33.299470668758445,3.9329428946228133,337.6265873777529,6097.8889280367,8,0
11.685117912405204,23.01934757374586,2.2145698310496975,288.04792911985356,46025.80073665704,7,0
97.414257682105,99.54847158629451,2.953966163006311,26.31164715339728,987.1236067628972,2,1
36.52919635731329,25.803159581678955,3.1372557105695646,267.34083035867945,10357.110423587046,6,0
4.995712744527494,33.325200155318804,3.6086701422997063,262.47208599507263,18349.773204500492,15,0
2.3310958041821372,59.67491028089081,3.0801091923919808,90.98278552199926,34705.63961880958,3,0
1.2946804225019237,41.54749147827542,3.2051867877040277,315.2305708026221,32111.918970610335,6,0
96.92125864750749,58.643059557007234,3.4015009183908678,13171.603394984286,1325559.6658955584,621,1
37.60834345605676,33.80257111821881,3.90079164411301,225.3031294388127,29750.969124142088,4,0
96.67416901553902,92.35535411153289,3.1846507361227947,7.808856180312157,447.7242260172868,4,1
26.355627208056916,15.264251880541941,3.657824150392562,308.9928384314378,35493.16088881853,15,0
91.9111564231568,79.67550242435065,4.511266629489032,7924.805462244884,1022506.4571345767,317,1
35.18130791444534,40.29082978624789,2.9736460211868563,30.473690232479225,31116.254333933633,6,0
4.397012963063105,56.9594760530091,2.7056525869681423,370.49151192775196,19636.44885380735,19,0
92.10131665807657,93.38859926722304,3.44204741057678,49.9466951212829,336.8051487174928,1,1
0.5966370810774846,20.80204836097409,3.670525907523955,318.1490671573383,33471.29589697263,12,0
37.84753557375944,40.56775401650678,7.011451795487332,17.282377987670728,10397.707957301558,8,1
34.66795179742916,26.52946945863132,3.6186250723543503,92.53128846545299,16204.64349292379,17,0
39.82141477285168,34.103422716823076,3.752308851983866,327.8193090352432,5092.527868750529,10,0
11.164775264102019,33.30287605880696,2.033926354426945,49.48709274603238,32627.633620907847,1,0
1.738429536365751,28.45026834593526,4.695872841108415,360.6224642117775,49081.019252805854,7,0
81.92353724186752,81.9232179012465,3.8895434662916797,17768.031135093544,3554326.650944998,520,1
36.56274126651608,54.48874487335549,3.1262391908620217,248.28184084337818,44258.426303232976,12,0
94.60410568877997,56.58245690286129,4.354128528384052,7960.22708607443,1156008.729395678,668,1
20.12656214815998,37.20120680667704,2.584698632604818,45.550348435147505,11663.38919970167,9,0
39.012227043617074,59.947176869161574,2.907364044566811,343.48384028039453,6900.224480081105,5,0
23.401440404889694,44.016112818550674,4.1301395860223575,193.43788426008027,20125.689707069087,13,0
86.0259390938809,63.623899005654245,4.211612680171855,8605.171151396078,1808119.7962058298,801,1
87.91521873779978,53.0219382615613,4.19395547408913,8809.529232884057,3435484.484416005,705,1
27.945208862782557,16.01918112556395,4.123594956476757,150.6721866356398,6107.756229314061,8,0
18.64650892096918,46.381652708469424,4.98202774043236,332.85906168755207,36722.44373252562,19,0
98.43904844614991,86.87235032182882,3.548057273724895,41.27318949084429,691.134427428,1,1
38.90439794733616,58.72499246820214,4.267756148053602,117.11349258820613,43579.56597946494,5,0
28.5331314151819,50.85467169461653,3.438605169618027,364.5747343112657,28381.69621565618,1,0
81.88880096687082,52.75712734628732,4.821250193922589,6991.880446878036,1149575.5846131868,375,1
85.71646624298143,64.40638708130646,4.761143480912918,16817.153934634498,2131821.013941882,533,1
16.376783697631375,52.052405142415516,3.9057892293645526,322.724050621712,32546.17795929164,7,0
7.593119733270064,30.929005808342595,2.691759676411218,231.19189505665116,3405.9542120625147,14,0
0.24672316000196926,37.13449872547427,4.487159024467383,159.97100742319964,22198.44161225102,8,0
21.557101556029355,39.80966092242558,4.158558016983868,262.87974482299046,19203.890910206814,2,0
19.644204892222774,48.26982830177412,2.480315531517234,471.8326468102517,44548.4858119367,10,0
36.850003830853254,39.56379511411029,7.257510192519417,60.06539965961847,12333.292418636614,7,1
0.6532516389324927,30.878723023851904,3.3683997612178613,141.39126129311478,1124.739950750349,15,0
34.69299726635008,23.30289510848341,2.591686173387729,299.6038337352258,23637.02966024148,14,0
13.67403017547602,10.07640560971453,4.277377051246771,210.4933327016251,1585.2434626229856,18,0
37.87834258878404,25.640097413920635,4.131343966227423,234.68525135784077,6313.591413111282,18,0
35.46809528830704,27.95457988622339,3.577999597655231,399.8497787561547,9888.416683771156,6,0
54.558622135055316,71.33547188514689,7.175222329664054,55.704188531599335,13202.03343535458,6,1
17.374699207146964,36.258102485442706,4.979842013225507,437.2499767797286,22390.884175316136,2,0
26.621222561790525,37.053551945887065,2.5874993611569685,191.8311761592445,15051.047551266107,8,0
9.76323832676632,20.529695456139414,4.315926052745099,165.08971220753546,35963.581897811404,10,0
37.49840647013081,36.74548356968117,4.565109427478971,304.9709146150618,44564.477153166175,6,0
15.436644663337278,32.85330633981313,4.063690290385556,203.1809045354015,37418.59405955889,3,0
87.16933200597101,61.17115891433617,3.6985373831967383,18031.790567795884,3280463.6241204743,306,1
29.879684369240067,19.597718484193695,4.756107578566035,329.46613632888307,13834.78669150079,9,0
16.845519328560027,51.89405137056909,3.9086511474028605,430.55567114455494,47848.59743884396,6,0
1.7948982957654103,32.89001620585286,3.50846389502805,244.41914393758015,48896.36261859517,19,0
19.052941418772946,48.830496550516905,2.072763726428103,38.89693397694396,29867.662458478135,7,0
30.705603090390248,49.19522499035343,3.5476546784173526,147.67854880466643,26498.589904003296,18,0
95.62821835212293,66.28803390000074,3.2976976357692176,12198.675881577004,2050181.3006790094,631,1
32.36241030433371,27.830474497572922,4.103203621572842,435.501867098031,48632.170476842184,18,0
51.99856502571677,73.90618967684398,7.683307861512234,32.69019663376142,7713.413827913481,1,1
29.21945494315461,18.675191953794354,4.899009414802602,65.52051631481746,32129.385106218786,3,0
30.628494072158546,45.71641169510072,2.542728223183278,141.81543416842385,30224.45847744949,7,0
26.739392184143668,28.054884078918427,3.2889958583455137,298.7053848981807,33880.98137836073,9,0
24.64447832312469,28.785742509052376,2.696812026122915,174.48935718640314,44395.85055988825,17,0
34.87587689488377,54.91201493282174,4.4625653077913485,252.40297190813482,27145.038345813955,4,0
3.796334583858205,57.59857142370449,4.26056711521746,164.56562440290554,38664.8904991755,10,0
83.49164949194315,55.419905608273524,3.1572462826418475,10723.733532190949,1919411.0587863713,893,1
14.733630045582156,19.789544363853068,3.4707977825262755,138.99338342258946,37364.48400570952,3,0
32.15355784882144,20.623656287629224,2.234114163381988,206.127602858893,38864.49825767514,17,0
30.03863896659158,42.98770720163457,2.8073815653146856,353.41329023637627,48150.966045174886,3,0
83.04669054177197,61.124296864227276,4.1076619929104625,17359.972325196915,2932703.7838983587,242,1
14.973695093919112,43.30912177379666,4.816426443392482,237.71499744186306,22698.666317710737,13,0
37.0988628289889,24.934342172755635,3.0630886728025515,366.8389341016353,21987.770631761556,9,0
17.14790049198621,35.36723253469161,3.4386482813748964,184.98010424129754,26147.918686202327,6,0
35.45370135945812,53.37225643181178,7.317837880220811,97.17287759650408,17065.67077113189,2,1
12.580284099101249,59.288642546994694,3.6613128352292197,476.7877789943723,37370.18194472134,1,0
35.20959871270608,45.861336154680735,2.031128687309543,402.1794895757363,36611.16295467419,15,0
99.76737241584385,77.56618586205519,4.673517004393833,5592.120581659783,1168142.3963147416,933,1
38.78193774005298,51.71394932787902,2.8640867737479097,19.6988844545958,33325.9818836653,4,0
53.73183242189775,78.46592749560295,7.217140624925565,77.2511158234192,9599.529179025703,3,1
19.502685508886554,53.54421707050602,4.315593066710755,393.17469856386924,49496.043137062035,3,0
81.10575671790764,57.539823682840584,3.3783986308941856,14904.846808732713,2735166.660884691,200,1
31.32830159648185,68.7422123662405,7.274052919647267,47.798220297133966,10033.249483525526,5,1
1.454631695335138,36.461122835573306,4.340347605986695,197.2534961833364,18603.033343913765,4,0
6.726098981750264,39.49910900144167,3.441003572838695,343.3094158500541,30768.644208057634,3,0
90.28619569981882,68.39630731924139,4.648326989105946,10331.374463231987,4950738.797124324,440,1
10.395095137209625,11.091931772209175,4.76699862235471,358.14318279321606,8675.48399956336,1,0
49.41875389574486,74.27826114446455,7.779384727445323,56.087180888088675,15490.186164671733,5,1
17.175325693392708,51.782527934210144,4.058602276796298,215.9586273748975,20557.483391323356,4,0
1.4328102371000906,23.795526424099286,4.279092057621648,288.1058580040178,31602.82379743969,7,0
2.2431442702157334,42.170529743608846,3.8407581877282304,299.4621679646291,37328.089593931465,16,0
30.68722729109423,38.987606838992875,2.386425911065153,429.60171116014834,11608.390660080637,15,0
33.517766782661504,57.55539513186051,7.723252960386574,45.012338812186634,11799.45590897106,1,1
22.209546954338837,40.27584465424972,3.3917518171974725,496.6003705673896,47414.29022800907,19,0
4.651393292345212,33.95057261482671,2.8293471935792125,295.48420906883734,43084.27580393956,16,0
7.336964268222621,19.40132908997926,2.7398489893989675,148.749891644329,7022.58810474917,14,0
2.5727671309264943,37.54855230449665,3.4055539150260437,247.5565477934622,45724.88804779624,1,0
28.217444067241708,22.69910663262487,2.5059884894871893,164.53277000923745,13698.352485652274,14,0
88.58568851739285,88.33703651400461,3.2602842349270276,11552.088981064575,2565592.0831905,378,1
30.48416191548639,47.212398356254575,4.992595064836182,173.50053797046542,15296.837105314858,10,0
35.8759652504483,24.474180188275234,3.5617952890546327,38.27374047901112,43049.25995613187,13,0
8.972634336171645,24.10293583918551,3.2919297100752014,229.86209905440424,29524.777773920494,17,0
31.071614763161463,26.326735577927842,3.3133996259979357,111.21313033490641,38339.98670820861,14,0
97.05744839629106,88.71459962390298,3.3031033108454126,31.530178935838837,155.15849660885684,3,1
94.84080151561845,89.25469258576082,2.303738118548146,32.66743198181338,991.7942476811927,1,1
19.461993301926665,18.522342145234234,3.5577387873928243,190.24525680432123,21018.06296664867,13,0
95.64270729206157,54.85470081732161,4.119618095809026,19260.314124578646,4975642.566742349,688,1
28.02276787984499,56.60739285698518,4.011532747476126,312.3416058731162,9030.899538122705,12,0
60.416735551310815,36.039048693101954,7.975666271687156,60.33484474386215,16667.520967640135,1,1
36.32132873124863,26.43479708692101,2.9636669435009466,245.5261034267174,24463.478343401905,3,0
33.036561604269586,33.44553154780773,3.221898738339682,425.8795950004271,22244.263123720873,9,0
85.5109278191519,88.69315356444176,4.959450875331597,18855.709394722056,4525308.16270965,633,1
17.55672371355751,16.864549957978422,4.20773027311944,16.809024825461236,3512.1437392682997,6,0
89.07730344457183,63.767058149205226,3.992285358806278,18618.41480153545,3178607.7189351977,102,1
82.20286564930495,61.03385581345006,3.1437593571187463,13689.4817052942,4340165.549992511,912,1
31.621804507414044,29.4562357360349,3.6216402262410514,298.3647547898077,21840.05908910278,8,0
4.679316504867392,48.62007145972511,2.351650833813037,404.2770486459914,31344.117252338965,16,0
50.10193172496263,40.43521874981967,7.353699344292165,12.152019614076721,7649.909098409388,9,1
93.92948802199169,88.36551875222403,3.78817831739861,13089.849667022603,4130322.944247362,970,1
11.393866187657036,12.981470593272512,4.445432892681428,144.3834420258421,46241.69346793778,4,0
92.69476833960799,71.8704524041448,3.624458303359081,10685.550077785643,1866274.0704822554,408,1
21.09522301285452,11.32430238678935,2.4561769352608533,35.906424750690654,48356.45134287021,8,0
5.254413607454174,58.70186827227986,4.2049395367473235,461.86949678306115,22813.157253547677,15,0
38.70882680851774,53.03441027320965,4.185919298551973,231.75338065795148,6100.836968305235,7,0
36.402511288783465,58.53981423874898,4.007406785601951,29.380008614071624,43759.531127756185,7,0
14.920707943828111,10.599293186939253,2.3661893634749815,352.06853367290205,49039.45213782308,9,0
35.14965737758915,37.48223009666735,3.9200474276358164,376.3653399802238,19174.66886814327,16,0
32.221201079973866,14.83216276706182,4.298996401996648,40.09461045298868,15157.889956396279,5,0
24.60467405896315,12.52172111468661,2.58567423107042,275.9746512457915,12507.448166690667,8,0
13.397270129157173,13.331693165945426,4.788520123387762,64.66400550973694,43975.68167304002,5,0
20.10015596245063,28.351071816050517,3.112943649651612,131.95837053655723,47138.80404963213,16,0
1.58548910262438,56.62481364969985,4.636744746158982,101.8275960697893,49099.793978994785,6,0
13.897279286461451,19.42231242568919,3.879993962360237,349.04485843328655,17745.020132579983,11,0
91.85778226375768,99.37062348973437,2.4276379271851636,24.74299223260101,133.97606843928955,2,1
21.228516328486297,39.43433695353494,4.954244484423771,373.49989592776853,34740.70974532675,1,0
19.09824353844359,36.28043720962944,2.421753231076117,456.3479487270363,44508.42890133645,14,0
32.88272248701165,10.073537968789832,2.9750200549052694,370.76079188057605,18318.677478144018,15,0
98.37830946499494,86.08591261338722,3.1578602265304268,11.385289575207725,683.1004328534211,1,1
88.35920387251339,62.28335240381305,3.9197309577098522,12391.687968218512,1579642.7491847118,847,1
3.712619067831393,10.976001231498557,2.282951844425125,494.0051084054908,20974.414799766073,16,0
88.69761564185369,84.42574080475924,3.2737849155314596,5602.162094071466,2860026.9517993415,624,1
26.236535253873775,38.828505762590225,2.332800363465518,186.88064744937873,33920.237422863545,16,0
89.11986135568229,64.13032529882062,3.311232973638731,8910.456842414438,1567648.5885860417,988,1
17.992176559394668,57.46690209752888,4.5962345822230475,96.2460658797031,6010.944389436522,4,0
30.001135890905065,55.17666303438559,2.787796508795002,444.0149359018489,22463.549193555493,7,0
38.669940994586945,47.409799938590005,2.789536200437363,317.93134938578487,34456.925827929386,5,0
14.87125645916802,54.99440211585884,2.2230133333467372,257.4309048353331,33939.9293992968,13,0
32.302192763506795,50.66630758203748,3.0826642917169402,109.13990208746125,43288.712195612155,18,0
11.522106687996644,34.240130326301426,3.404721724770592,290.897523379148,22142.223271231527,18,0
31.017270260794042,23.394309234373264,2.6610341637045227,363.2797998149374,23376.512648293367,12,0
32.78351180747534,11.267850495425455,4.993534114631068,385.7106922780804,9379.064653537442,3,0
95.48745904195593,85.44206064554402,2.5001890830341766,25.013877982047223,756.7597973800107,3,1
37.16425967772515,35.454327448817466,2.3953050034052503,76.98901777216922,18751.34833357176,19,0
98.84356971751927,82.83446482288569,4.826117588509589,7807.487940520792,2921538.0750693083,223,1
22.709840781050357,53.815431666691225,2.3768999478338255,174.40706882312398,23702.180370366244,13,0
0.5930318498154108,38.63176258527241,3.5157957124859167,107.27779218548619,11389.055705771798,18,0
96.94401884600403,56.82160482529199,4.133604459680337,8307.833395095593,4373353.44489271,252,1
6.741045877625944,13.770118094183639,2.105015857049854,204.26633200320455,27304.60892082351,13,0
81.09804258784695,74.66691927508741,4.267873240298487,7629.922753410494,3451047.921655574,700,1
1.2305457000564912,59.52307094432168,3.747440844382676,341.0625785061896,39322.6467447591,11,0
15.070312953394902,41.39611441340449,2.8020705107430066,217.80745783159875,32449.0733575037,11,0
35.13035627337151,27.800229778308502,4.829659732141268,217.69659869187984,13388.871016023555,16,0
85.50768507403447,76.96573939294102,3.635944157738476,6409.759959975797,2558679.4958895817,869,1
2.6425096163006634,14.130237531721004,4.825132816216789,385.6196044823474,10089.762307377001,13,0
96.13280887454192,93.91462244075659,2.1500824355799333,38.72581198628355,478.6477558119535,2,1
98.57898095047803,92.57107959465932,2.5832392854622395,2.490864989750036,549.9451101211046,4,1
85.13637188336361,88.52439849921765,4.202667499442576,14163.341091411661,2136148.307254567,982,1
37.001832923857314,50.18394190240507,3.331149507347688,267.9378376451483,36733.21868363022,18,0
21.45326616093689,14.290502274514902,2.620381160140553,145.66567338566836,23646.201876656465,14,0
81.01651750065977,69.04193696791955,4.783570733998973,7038.719572797135,1341137.5689445331,370,1
97.21706779900482,92.68553563046103,3.685230842804633,49.12160356277358,787.740254970556,1,1
60.67978990583312,60.1469324026603,7.307359469676606,92.24356236191757,9542.547481222755,3,1
16.438852746027834,23.469425062837992,3.0076293406950376,485.3792949290553,18145.36057658379,7,0
16.524597042283176,30.761444605435447,4.6582629238438145,80.15881165517106,26817.71333629115,17,0
30.50242654919213,13.752438627127013,2.7434675430173234,74.49947799568604,47083.685103082855,4,0
61.88911240161368,70.02505896835063,7.3309807946409755,97.933384339701,10896.019670485985,7,1
16.80266055693746,57.03074359185609,2.7735362057191546,277.8099401496267,18549.77566071246,10,0
17.610399426746866,41.78542580288307,2.9766115488856517,87.21200536368663,31733.537742227352,19,0
12.684592800974892,42.938884290431794,4.108530902156683,139.97777534709167,40876.579169045595,13,0
33.374695850126756,28.225014919545668,2.148333409487279,457.15724229551927,18017.81051679522,5,0
27.462143319899038,37.714149535703825,3.318942364597442,469.7538673994058,40898.97819403061,10,0
34.12766448229184,21.298311462008854,4.935557314697862,82.6214855567022,6498.2132607011445,10,0
34.69405230772993,45.437045372148944,3.7282771471821663,232.87666510399305,41207.933302519436,19,0
90.17777054840374,64.47473461627155,4.415063330113259,13263.5688599367,1389947.492311789,368,1
5.715998835087812,27.165913013089053,4.999111629473054,75.59509477915178,23108.511327385408,16,0
82.2581391306341,65.12248824719144,3.712083405026558,8393.143994018723,1593663.3190677306,898,1
67.07222462728492,63.44467126364476,7.700365672659673,58.193984879980626,10975.654879543068,6,1
10.650019139212352,53.08361431820433,2.6308252426430636,219.092221981988,30207.437847517256,2,0
23.908831653269807,46.715672138352566,3.0748330245298128,282.943671666585,33422.25281991523,14,0
19.43037648051611,46.82476569040456,4.3612296291807775,185.57115679287014,38724.427325230776,14,0
18.262265286263894,34.847150467971694,4.733261677452498,165.51282550642867,33689.66492593977,17,0
2.724599097757525,14.51858134703323,3.7968267583628994,177.35963237261618,13001.919392515627,1,0
14.287159882369886,54.455998439326535,4.555440093847331,275.856253824058,47464.734082154835,4,0
94.24675417850173,58.71963716942034,4.623344779185685,15349.613170039951,4527942.954297181,614,1
38.010055938336286,17.995549406806685,3.3939380934207555,40.5847085711017,29175.296013665564,5,0
91.67761118846485,77.84042515008875,3.146523814190478,19423.672987408114,3767641.6031676414,956,1
34.298703570319255,29.88468813641715,3.6040916314953098,463.51884066846986,6490.913399776961,9,0
44.607750495839696,51.17939240981441,7.981482901975861,79.44001787020905,12318.699722675206,7,1
8.923124171278264,54.86709863685943,2.615500611189352,38.372999323192545,47265.460463979936,19,0
91.84572562087477,73.51197896951714,3.2525095283177126,18020.560541713992,4952324.037424328,524,1
11.314295723819336,18.314017221930026,3.9106227375681843,80.06257368428359,14364.59055966172,5,0
97.14704491080249,86.08933831074845,4.888055336783625,7464.78334973408,4033329.1961161597,772,1
19.073152397815672,39.60329036705842,3.6045763888974163,203.64753019155881,26764.80236343292,9,0
91.30063800385693,99.72733775677887,3.5313940335808507,44.13790128955057,243.57470105751077,1,1
19.978019739315386,51.33460990972587,4.853700700898864,269.8371224650801,15286.441571261526,17,0
20.782350039243795,27.14906978829794,3.4300498086306845,384.523868309935,33751.07459669364,17,0
