cpu_usage,memory_usage,entropy,packet_rate,bytes_per_sec,connection_count,is_threat
0.0,0.56307,1.5007598076,17094.01709,1752136.752,4,0
50.513160144,100.0,8.0,292.3691648,377708.4755,9,1
0.0,0.12287999999999999,0.7010848735999999,21739.13043,1282608.696,4,0
0.0,0.0005333333333,0.04618802154,45454.54545,181818.1818,2,1
0.0,0.12287999999999999,0.7010848735999999,25000.0,2000000.0,4,0
42.012448040275004,47.8023160388697,8.0,4.0999959322,2802.8817760776,395,0
0.0,0.0,0.0,22727.27273,522727.2727,4,0
56.879861915000006,100.0,8.0,0.132254866,121.7355175,13,1
0.17320508075000002,0.00108,0.0657267069,0.780879082,2.342637247,4,0
50.282842712450005,100.0,8.0,0.165711702,160.9751095,12,1
0.0,0.0005333333333,0.04618802154,285714.2857,1142857.143,2,1
0.0,0.0,0.0,1401.214385801,0.0,3,0
0.0,0.0005333333333,0.04618802154,40816.32653,163265.3061,2,1
50.265099562,100.0,8.0,0.178722953,148.888986,14,1
0.014433756750000002,2.6086956500000004e-05,0.010215078360000001,0.217345037,0.103947627,23,0
56.531972644999996,100.0,8.0,0.122054596,121.1900429,12,1
34.280146859295,48.4352677521484,8.0,287.7672747567,201123.164393596,66,0
0.0,0.0,0.0,117647.0588,705882.3529,2,0
0.0,0.0,0.0,1.513315359,9.079892155,5,1
0.0,0.0005333333333,0.04618802154,26315.78947,105263.1579,2,1
37.582971015,20.975012539999998,8.0,0.353436335,67.03221811,41,0
16.011650845,2.559583656,3.199739774,0.260488145,11.47884425,30,0
0.0,0.0005333333333,0.04618802154,30769.23077,123076.9231,2,1
0.0,0.0012,0.0692820323,44444.44444,133333.3333,2,1
53.284477349999996,27.732276919999997,8.0,0.337506229,59.1934001,39,0
50.513160144,100.0,8.0,4.526566418,6578.798468,8,1
0.0,0.0005333333333,0.04618802154,25000.0,100000.0,2,1
56.34058357,100.0,8.0,0.12684442,137.0611617,11,1
0.0,0.0,0.0,1.433915015,8.603490092,5,1
0.0,0.4880333333,1.3971876514,15.26799142,1610.773095,2,0
50.282842712450005,100.0,8.0,0.137043256,133.1946242,12,1
0.0,0.00072,0.05366563146,285.8980773,1286.541348,4,1
1.4433756729999998,0.5105,1.4289856542000001,1.603514905,165.9637926,8,0
0.0,0.007679999999999999,0.175271218402,167.2310715331,6187.5496467244,4,0
0.0,0.0,0.0,0.031206797,1.154651475,2,0
0.0,0.31212,1.1173540174,24242.42424,1963636.364,4,0
52.087324078425,38.2194076923077,8.0,2.0365852168,641.8637741726,12,0
0.0,0.0,0.0,5.2492198347,199.4703537187,2,0
57.16475749999999,100.0,8.0,0.120963948,120.4196106,12,1
0.0,0.0,0.0,95238.09524,571428.5714,2,0
0.0,0.0012,0.0692820323,42553.19149,127659.5745,2,1
0.0,0.0,0.0,0.110915785,0.0,7,1
60.161364739999996,100.0,8.0,776.0627749,1030180.219,9,1
0.0,0.0005333333333,0.04618802154,22471.91011,89887.64045,2,1
50.265099562,100.0,8.0,0.172188061,143.4449542,14,1
55.765692869999995,100.0,8.0,0.14995378,119.2432457,15,1
50.49497474685,100.0,8.0,4.832679221,6246.506376,9,0
57.552593375,100.0,8.0,0.121821221,121.4659093,12,1
0.894892917,0.024025,0.31,276.1413844,2853.460972,3,0
0.0,0.06912,0.5258136552,25157.2327,1610062.893,4,0
56.593770735,100.0,8.0,0.141898467,121.3029178,14,1
0.0,0.00108,0.0657267069,223.8513627,671.5540881,4,1
56.151828995,100.0,8.0,0.141207525,120.460105,14,1
56.04576297999999,100.0,8.0,0.119923834,119.2942338,12,1
50.513160144,100.0,8.0,9.129116518,13268.02972,8,1
50.0,100.0,8.0,3630.077787,3439412.273,21,0
59.122134255000006,100.0,8.0,397.2106982,525686.2918,9,1
55.816666665,100.0,8.0,0.141793358,120.9699909,14,1
0.0,0.0,0.0,29411.76471,0.0,2,0
0.0,0.0005333333333,0.04618802154,153846.1538,615384.6154,2,1
58.096897555,100.0,8.0,0.154051938,142.2728899,13,1
55.016666665,100.0,8.0,0.149630853,118.667242,15,1
56.709800935,100.0,8.0,0.154944184,142.5128926,13,1
60.42117236,100.0,8.0,577.9604418,767788.338,9,1
57.3584749,51.68076182,8.0,0.568144986,220.1561819,10,1
0.721687836485,0.015625,0.25,9009.009009009,129129.129129129,3,0
0.0,0.0,0.0,157.6665353,0.0,6,1
0.0,0.2640333333,1.0276834792,23.54935946,2037.019593,2,0
0.0,0.0012,0.0692820323,74074.07407,222222.2222,2,1
0.0,0.0,0.0,0.625165278,3.750991668,5,1
0.0,1.18803,2.179935778,22.93222953,3130.249331,4,0
0.0,0.0,0.0,28169.01408,169014.0845,2,0
0.0,0.0012,0.0692820323,47619.04762,142857.1429,2,1
11.82321798,1.280259649,2.262971188,0.299352222,12.80562282,18,0
50.513160144,100.0,8.0,142.941741,237426.2319,7,1
50.513160144,100.0,8.0,10.32916762,13351.02299,9,1
50.513160144,100.0,8.0,4.149080001,6891.621881,7,1
55.166666665,100.0,8.0,0.152995931,121.4277707,15,1
8.4636169455,0.5843428571,1.5288464372000001,85.89484017,4221.11786,7,1
0.0,0.0,0.0,4415.011038,0.0,2,0
0.0,0.0012,0.0692820323,40000.0,120000.0,2,1
0.0,0.0588,0.4849742262,85.20790729,5964.553511,2,0
0.0,0.0,0.0,0.495589943,2.97353966,5,1
0.0,0.0,0.0,29.26629401,1404.782112,2,0
0.0,0.12403333333333001,0.704367328412,85.7853650167,6648.3657887964,2,0
0.0,0.0,0.0,0.110888389,0.0,7,1
0.0,0.38306999999999997,1.23785298,127.6202023,12570.58992,4,0
25.567547064144996,76.43412057931171,8.0,74.124365278,62152.6811279366,866,0
55.970399205,100.0,8.0,0.131814166,120.7519159,13,1
50.513160144,100.0,8.0,282.5885108,469379.5164,7,1
0.0,0.0012,0.0692820323,23809.52381,71428.57143,2,1
0.0,0.0,0.0,2173.913043,13043.47826,2,0
0.0,0.0,0.0,0.549483458,3.296900748,3,1
1.068097998,0.034225,0.37,750000.0,9250000.0,3,0
50.513160144,100.0,8.0,12.24131479,20343.31642,7,1
0.0,0.0005333333333,0.04618802154,29411.76471,117647.0588,2,1
0.0,0.0012,0.0692820323,71428.57143,214285.7143,2,1
56.331892065,100.0,8.0,0.131484558,120.7331668,13,1
56.158138244999996,100.0,8.0,0.153438212,140.5848106,13,1
0.0,0.0012,0.0692820323,19230.76923,57692.30769,2,1
50.513160144,100.0,8.0,24.56588571,40824.99263,7,1
14.07255648,2.426821818,3.115651982,1.938126475,145.5532983,10,0
0.0,0.0,0.0,0.664137079,3.984822475,4,1
46.16688442170501,36.190022479838696,8.0,1.2226932177,516.1737464417,31,0
0.0,0.007679999999999999,0.17527121839999998,26143.79085,1307189.542,4,0
0.0,0.0,0.0,400000.0,0.0,2,0
45.30507043,25.22212794,8.0,1.562494965,415.3306928,16,0
50.282842712450005,100.0,8.0,0.137967693,114.8778142,14,1
0.0,0.0012,0.0692820323,28571.42857,85714.28571,2,1
0.0,0.12675,0.7120393248000001,2263.723826,159592.5297,4,0
50.513160144,100.0,8.0,30.00660145,43610.84439,8,1
17.92113646,3.5419692260000004,3.76402403,4.13886664,364.29691,54,1
0.0,0.0,0.0,0.0312282105,1.1554437891,2,0
50.513160144,100.0,8.0,3.937083161,6542.869774,7,1
53.0485060095,100.0,8.0,0.801356633,600.5780211,93,0
0.0,0.0012,0.0692820323,57142.85714,171428.5714,2,1
57.18516991,100.0,8.0,0.120910794,120.3767717,12,1
50.49497474685,100.0,8.0,3.773269619,6270.635068,7,0
0.0,0.11907000000000001,0.6901304224560001,10152.2842639594,796954.314720812,4,0
0.0,0.0,0.0,21978.02198,0.0,2,0
50.513160144,100.0,8.0,42.55771891,61884.243,8,0
0.0,0.008533333333,0.18475208614,63.45177665,2982.233503,2,0
55.85951607,100.0,8.0,0.120582715,119.6984415,12,1
0.0,0.0,0.0,0.733073874,0.0,4,0
0.0,0.33075,1.1502173707999999,128.5594909,11120.39596,4,0
0.0,0.0,0.0,666666.6667,4000000.0,2,0
57.760605645,100.0,8.0,0.141778512,141.2704725,12,1
0.0,0.0,0.0,0.837241577,5.023449462,5,1
0.0,0.0,0.0,0.665572355,3.993434129,4,1
0.0,0.0009599999999999999,0.06196773354,41.6458437448,149.9250374813,5,0
0.0,0.0867,0.588897274574,28.1690140845,2098.5915492958,2,0
56.399316369999994,100.0,8.0,0.155463002,142.9900859,13,1
50.513160144,100.0,8.0,9.154135037,13304.39101,8,1
0.0,0.0012,0.0692820323,43478.26087,130434.7826,2,1
50.513160144,100.0,8.0,11.06077774,14289.29587,9,1
0.0,0.22413333330000001,0.9468544414,63.95702088,7610.885485,2,0
50.513160144,100.0,8.0,4.294239117,6241.139777,8,1
0.0,0.0,0.0,34482.75862,206896.5517,2,0
58.55116951,100.0,8.0,0.102525003,122.4661163,10,1
0.0,0.0012,0.069282032302,36144.578313253,144578.313253012,3,0
0.0,0.0,0.0,666666.6667,0.0,2,0
54.860069729500005,100.0,8.0,0.150622485,119.4938382,15,1
0.0,0.0005333333333,0.04618802154,100000.0,400000.0,2,1
0.0,0.5292,1.4549226784,16.44250058,1693.577559,2,0
76.40086172836,62.6816192307692,8.0,5.7539109812,2117.9187336793,12,0
55.798275605,100.0,8.0,0.140553947,119.701765,14,1
0.0,0.0,0.0,0.966432887,5.798597319,4,1
0.0,0.0,0.0,95238.09524,571428.5714,2,0
0.0,0.24843,0.9968550546,128.3326382,10202.44474,4,0
0.0,0.0,0.0,0.421705236,2.530231416,5,1
56.97034791,100.0,8.0,0.131304274,120.7797316,13,1
57.205582325,100.0,8.0,0.132402279,143.812948,11,1
0.0,0.0,0.0,95238.09524,571428.5714,2,0
1.1545251217,0.01541666667,0.2483277404,2.572420607,30.54749471,24,1
0.0,0.0005333333333,0.04618802154,31250.0,125000.0,2,1
0.0,0.0012,0.0692820323,27397.26027,82191.78082,2,1
0.0,0.0,0.0,500000.0,0.0,2,0
0.0,0.0012,0.0692820323,47619.04762,142857.1429,2,1
0.0,0.0,0.0,39215.6862745098,0.0,2,0
55.99240591,100.0,8.0,0.148523901,118.2250253,15,1
0.0,0.0,0.0,0.696004558,4.176027348,5,1
0.0,0.0005333333333,0.04618802154,33898.30508,135593.2203,2,1
0.0,0.0012,0.0692820323,45454.54545,136363.6364,2,1
0.0,0.0,0.0,0.110904652,0.0,7,1
39.93332263844,18.385426315789502,8.0,168.3964229055,40149.252408512,19,0
0.0,0.0,0.0,666666.6667,4000000.0,2,0
0.0,0.0012,0.0692820323,54054.05405,162162.1622,2,1
0.0,0.10092000000000001,0.635358166706,14981.2734082397,1213483.14606742,4,0
0.0,0.048,0.43817804600000004,40.71081076,2320.516213,4,0
42.402576147000005,23.471104999999998,8.0,2.682485942,631.9936879,15,0
1.096015511,0.03203333333,0.3579571668,500000.0,7750000.0,2,0
0.0,0.0,0.0,18604.65116,427906.9767,4,0
57.71589269,100.0,8.0,0.13332651,122.7937155,13,1
0.0,0.00047999999999999996,0.043817804599999996,62500.0,250000.0,4,0
0.0,0.00072,0.05366563146,17699.1150442478,79646.0176991151,4,0
56.879861915000006,100.0,8.0,0.129941972,119.6065873,13,1
0.0,0.8427,1.8359738559999998,29.74464225,3613.974033,2,0
58.185383315,100.0,8.0,0.156239873,143.932978,13,1
50.323804689245,25.209821557971,8.0,97.8931687593,29142.3707171739,23,0
0.0,0.13068,0.722993776,167.6305423,14416.22664,4,0
59.217411885000004,100.0,8.0,0.155272957,133.0786288,16,1
0.0,0.0012,0.0692820323,35714.28571,107142.8571,2,1
0.0,0.0005333333333,0.04618802154,40000.0,160000.0,2,1
0.0,0.12675,0.712039324756,129.8195508244,8633.0001298196,4,0
50.282842712450005,100.0,8.0,0.162311114,145.5431278,13,1
0.0,0.47203333333333003,1.374093640672,41.4138695049,4410.5771022716,2,0
0.7216878365,0.0125,0.2236067978,39603.9604,485148.5149,4,0
23.215712175,4.468679583,4.22785032,0.499802178,54.61171802,15,0
0.0,0.0005333333333,0.04618802154,47619.04762,190476.1905,2,1
39.698033634,30.635977269999998,8.0,0.380806217,103.8562411,44,0
0.0,0.075,0.5477225576,23668.63905,1396449.704,4,0
0.0,0.0,0.0,1.495911487,8.975468922,4,1
0.0,0.0,0.0,24390.243902439,0.0,2,0
0.0,0.0005333333333,0.04618802154,133333.3333,533333.3333,2,1
50.513160144,100.0,8.0,7.841151708,13024.15299,7,1
50.282842712450005,100.0,8.0,0.134224364,130.3877841,12,1
0.0,0.00072,0.05366563146,19704.4334975369,88669.9507389163,4,0
0.0,0.42563333333333003,1.304811608368,20.8923105851,2099.6772138015,2,0
54.082125672,69.44668856999999,8.0,178.6557431,78327.78224,14,0
50.513160144,100.0,8.0,85.07742045,109910.5742,9,1
0.0,0.17787,0.8434927385580001,15748.031496063,1110236.22047244,4,0
0.0,0.0,0.0,82.3655382588,0.0,3,0
1.2060559897,0.016016666670000002,0.25311394,2.656960789,32.65847636,24,1
0.0,0.0,0.0,57.92064871,0.0,2,0
0.0,0.0,0.0,76923.07692,461538.4615,2,0
55.95399026,100.0,8.0,0.111410452,120.6980323,11,1
50.513160144,100.0,8.0,109.6250822,182087.2616,7,1
55.480484860000004,100.0,8.0,0.153653126,140.4744151,13,1
0.0,0.0005333333333,0.04618802154,42553.19149,170212.766,2,1
0.0,0.0005333333333,0.04618802154,23529.41176,94117.64706,2,1
50.282842712450005,100.0,8.0,0.149358033,145.0888826,12,1
57.43973566,100.0,8.0,0.140455042,120.1994185,14,1
56.557683605,100.0,8.0,0.15225868,139.8671655,13,1
50.513160144,100.0,8.0,11.11903342,16160.1252,8,1
55.518281305,100.0,8.0,0.120736887,119.5999484,12,1
13.735360255,2.275535606,3.016975708,2.010464284,146.7638927,11,0
55.393231355,100.0,8.0,0.174296285,138.646885,15,1
0.0,0.0,0.0,1.7676443311,0.0,6,0
0.0,0.008533333333,0.18475208614,84.57732482,4398.020891,2,0
0.8838834765,0.02083333333,0.2886751346,11764.70588,168627.451,3,0
0.0,0.08427,0.580585910956,82.5866127101,5657.1829706405,4,0
0.0,0.007679999999999999,0.17527121839999998,12.06323548,542.8455966,4,0
55.497755225000006,100.0,8.0,0.167728795,142.6413598,14,1
0.0,0.0012,0.0692820323,27397.26027,82191.78082,2,1
45.139292405000006,36.4448229,8.0,0.421319083,127.1093877,49,0
50.513160144,100.0,8.0,22.79727649,29466.74637,9,1
0.0,0.0005333333333,0.04618802154,26666.66667,106666.6667,2,1
0.0,0.243,0.9859006035100001,22.8211506424,1848.5132020357,4,0
1.096015511,0.03203333333,0.3579571668,1000000.0,10000000.0,2,0
0.0,1.5322799999999999,2.47570596,31.61430547,4489.231377,4,0
50.282842712450005,100.0,8.0,0.129866893,116.4506439,13,1
0.0,0.0005333333333,0.04618802154,21739.13043,86956.52174,2,1
0.0,0.00108,0.0657267069,256.1967591,768.5902773,4,1
0.0,0.0,0.0,74074.07407,0.0,2,0
0.0,0.49151999999999996,1.4021697471999999,16000.0,1632000.0,4,0
0.0,0.78732,1.7746210864,16666.66667,2033333.333,4,0
34.743829935,15.441276190000002,7.859077856,0.312747755,35.40304585,20,0
36.0210943875,28.34452182,8.0,157.8332649,50995.9279,10,0
0.0,0.0,0.0,28169.01408,169014.0845,2,0
51.991990833,75.66188109756101,8.0,16.8850252199,12648.1502665934,40,0
0.8838834765,0.02083333333,0.2886751346,41666.66667,770833.3333,2,0
0.0,0.49151999999999996,1.4021697471999999,164.6700424,16467.00424,4,0
0.0,0.0,0.0,37037.037037037,222222.222222222,2,0
0.0,0.0,0.0,30769.23077,0.0,2,0
0.8838834765,0.02083333333,0.2886751346,666666.6667,10000000.0,2,0
43.45914964999999,35.479377490000005,8.0,4.081497793,1792.360602,21,0
50.513160144,100.0,8.0,15.06616873,21908.0926,8,1
0.0,0.0,0.0,0.110903721,0.0,7,1
0.0,0.00072,0.05366563146,400.2401441,1801.080648,4,1
0.0,0.075,0.5477225575060001,17.9945116739,1061.6761887624,4,0
50.513160144,100.0,8.0,20.41092291,29664.72508,8,1
0.0,0.09408,0.6134492644,64.79096814,4146.621961,4,0
0.0,0.0005333333333,0.04618802154,21978.02198,87912.08791,2,1
39.431812986,29.65393206,8.0,0.561809747,163.4063777,35,0
50.282842712450005,100.0,8.0,1.967263425,1911.032479,12,1
0.0,0.1100952381,0.6636120496,76.0716595,4462.870691,6,0
0.0,0.0005333333333,0.04618802154,54054.05405,216216.2162,2,1
55.904341624999994,100.0,8.0,0.150980222,120.0695383,15,1
0.0,0.007679999999999999,0.17527121839999998,23668.63905,852071.0059,4,0
0.0,0.0,0.0,36363.6363636364,218181.818181818,2,0
57.268867075,100.0,8.0,0.127597147,104.2468694,15,1
0.0,0.60492,1.5555320634,73.72184747,7445.906594,4,0
57.89474509,100.0,8.0,0.122028407,121.6521532,12,1
50.513160144,100.0,8.0,4.822967615,6233.953585,9,1
58.037455720000004,100.0,8.0,0.167166529,129.0132271,17,1
0.0,0.007679999999999999,0.175271218402,24096.3855421687,1277108.43373494,4,0
50.513160144,100.0,8.0,10.35350311,13375.57563,9,1
23.11227043151,3.92728,3.963473224332,20.5458624742,3081.8793711323,5,0
0.0,0.0005333333333,0.04618802154,34482.75862,137931.0345,2,1
0.0,0.007679999999999999,0.17527121839999998,167.483147,7034.292174,4,0
56.76704198,100.0,8.0,0.168102744,143.8599272,14,1
55.16263743,68.90249218999999,8.0,16.20818039,9236.87361,154,0
0.0,0.0012,0.0692820323,32258.06452,96774.19355,2,1
13.202150321865,2.21186287878788,2.974466593384,1.9770809586,140.3727480599,11,0
55.28562319,100.0,8.0,0.138663692,117.8047113,14,1
50.513160144,100.0,8.0,19.27558084,24914.7591,9,1
0.0,0.0,0.0,34482.75862,0.0,2,0
0.0,0.11907000000000001,0.6901304224,20833.33333,1635416.667,4,0
0.0,0.0,0.0,16129.03226,96774.19355,2,0
57.850031845000004,100.0,8.0,0.121420955,121.0263373,12,1
58.464263110000005,100.0,8.0,0.139443537,119.7620775,14,1
0.0,0.19683,0.8873105432,156.5373929,12914.33491,4,0
48.02327079,31.919827299999998,8.0,0.408254852,102.9268805,35,0
0.0,0.0,0.0,0.620349396,3.722096374,5,1
0.0,0.0,0.0,0.794462438,4.766774627,4,1
0.0,0.0,0.0,22222.2222222222,0.0,2,0
0.0,0.02613333333333,0.323316150746,39.5906328563,2375.437971376,2,0
50.282842712450005,100.0,8.0,0.177872062,159.5786041,13,1
0.0,0.007679999999999999,0.17527121839999998,127.8404551,4857.937294,4,0
0.0,0.0,0.0,1840.942563,0.0,5,1
59.634365575000004,100.0,8.0,38.61976324,30459.23936,23,0
57.000499979999994,100.0,8.0,0.119140794,142.051569,10,1
0.0,4.21875,4.107919181288,83.2379565082,19019.8730621163,4,0
0.0,0.007679999999999999,0.17527121839999998,26490.06623,1059602.649,4,0
50.282842712450005,100.0,8.0,0.18166782,151.3422702,14,1
57.313480705,100.0,8.0,0.12039409,119.7620206,12,1
56.237415905,100.0,8.0,0.155744362,142.9493641,13,1
0.0,0.0,0.0,0.738459175,0.0,4,0
0.0,0.0,0.0,1.171785102,7.030710613,5,1
37.019084960499995,19.56509524,8.0,2.664412827,594.7350061,14,0
0.0,0.0,0.0,8771.929825,52631.57895,2,0
58.37821248499999,100.0,8.0,0.150161154,123.6827376,15,1
56.838158865000004,100.0,8.0,0.121086091,120.3797559,12,1
56.105764255,100.0,8.0,0.140169616,119.6047313,14,1
56.671072949999996,100.0,8.0,0.132484368,121.7633254,13,1
50.282842712450005,100.0,8.0,0.172216037,154.50428,13,1
57.068819865,100.0,8.0,0.157155879,144.7768313,13,1
56.25,100.0,8.0,0.151705364,121.0608805,15,1
0.0,0.0,0.0,2173.913043,0.0,2,1
0.12247448715,40.21971429,8.0,1.420061493,285.0266282,7,0
0.0,0.0012,0.0692820323,35087.7193,105263.1579,2,1
23.040804635,5.283440991,4.597147372,0.307274994,30.29219317,36,0
0.0,0.0,0.0,0.488640752,2.93184451,4,1
58.296907055,100.0,8.0,0.130073233,120.2977288,13,1
0.5656854250000001,0.008533333333,0.18475208614,0.142873104,0.761989887,3,1
59.67061701,100.0,8.0,107.728954,142800.7134,9,1
0.0,0.11907000000000001,0.6901304224,20.40191778,1785.167806,4,0
57.07797881500001,100.0,8.0,0.190076,125.390136,19,1
0.0,0.0,0.0,25.89734293,0.0,3,0
0.0,0.0005333333333,0.04618802154,27027.02703,108108.1081,2,1
0.0,0.0012,0.0692820323,21739.13043,65217.3913,2,1
0.0,0.09408,0.613449264406,82.915302019,6052.8170473861,4,0
0.0,0.0005333333333,0.04618802154,95238.09524,380952.381,2,1
33.330769653,19.23498215,8.0,0.212397232,44.68837766,25,0
0.0,0.0005333333333,0.04618802154,24691.35802,98765.4321,2,1
0.0,4.196280000000001,4.09696473,12500.0,2837500.0,4,0
0.0,0.11163,0.6682215202,21857.9235,1540983.607,4,0
0.0,0.09363333333,0.6119912853999999,23.54963675,2131.242126,2,0
0.0,0.00072,0.05366563146,1835.7044515833,8260.6700321248,4,0
1.096015511,0.03203333333,0.3579571668,41666.66667,645833.3333,2,0
0.0,0.08112,0.5696314598,18779.34272,1220657.277,4,0
13.735360255,2.275535606,3.016975708,2.168878759,158.3281494,11,0
17.959993415000003,3.594447135,3.791805446,4.027019936,361.1401086,53,1
0.0,0.0,0.0,1.015056743,6.090340456,5,1
57.000499979999994,100.0,8.0,0.121167074,120.3895853,12,1
56.80708577,100.0,8.0,0.130970751,120.3923444,13,1
60.219099764999996,100.0,8.0,54.63174787,81599.34442,8,1
0.0,0.0,0.0,0.031218661,1.15509047,2,0
